"file","row_key","column","value","r2","r3","r4"
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half:z_pct_adu_res | GB_interact_ind_entropy_pct_adu_res","statistic",-0.538373730806465,-0.54,-0.538,-0.5384
"co_group_model_coefficients.csv","z_zoning_entropy | GB_ind_entropy_zoning_entropy","statistic",1.19976642600268,1.2,1.2,1.1998
"co_group_model_coefficients.csv","z_pct_black_rac | GB_ind_entropy_zoning_entropy","statistic",-17.1685690794227,-17.17,-17.169,-17.1686
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GB_ind_entropy_zoning_entropy","statistic",-0.621813748971711,-0.62,-0.622,-0.6218
"co_group_model_coefficients.csv","z_log_worker_density_rac | GB_ind_entropy_zoning_entropy","statistic",0.797836980395843,0.8,0.798,0.7978
"co_group_model_coefficients.csv","z_income_percapita_k | GB_ind_entropy_zoning_entropy","statistic",-6.53973637579607,-6.54,-6.54,-6.5397
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GB_ind_entropy_zoning_entropy","statistic",5.83852483101654,5.84,5.839,5.8385
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half | GB_interact_ind_entropy_zoning_entropy","statistic",2.35901197932814,2.36,2.359,2.359
"co_group_model_coefficients.csv","z_zoning_entropy | GB_interact_ind_entropy_zoning_entropy","statistic",1.35556201205189,1.36,1.356,1.3556
"co_group_model_coefficients.csv","z_pct_black_rac | GB_interact_ind_entropy_zoning_entropy","statistic",-16.7296199754733,-16.73,-16.73,-16.7296
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GB_interact_ind_entropy_zoning_entropy","statistic",-0.619322532003334,-0.62,-0.619,-0.6193
"co_group_model_coefficients.csv","z_log_worker_density_rac | GB_interact_ind_entropy_zoning_entropy","statistic",1.94491397624779,1.94,1.945,1.9449
"co_group_model_coefficients.csv","z_income_percapita_k | GB_interact_ind_entropy_zoning_entropy","statistic",-5.81165232810265,-5.81,-5.812,-5.8117
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GB_interact_ind_entropy_zoning_entropy","statistic",5.43703185838352,5.44,5.437,5.437
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half:z_zoning_entropy | GB_interact_ind_entropy_zoning_entropy","statistic",-0.777614295149203,-0.78,-0.778,-0.7776
"co_group_model_coefficients.csv","z_pct_job_zone | GB_ind_entropy_pct_job_zone","statistic",4.19893264131496,4.2,4.199,4.1989
"co_group_model_coefficients.csv","z_pct_black_rac | GB_ind_entropy_pct_job_zone","statistic",-16.7791747595288,-16.78,-16.779,-16.7792
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GB_ind_entropy_pct_job_zone","statistic",-0.176175910826315,-0.18,-0.176,-0.1762
"co_group_model_coefficients.csv","z_log_worker_density_rac | GB_ind_entropy_pct_job_zone","statistic",0.706516188392258,0.71,0.707,0.7065
"co_group_model_coefficients.csv","z_income_percapita_k | GB_ind_entropy_pct_job_zone","statistic",-6.39064013906449,-6.39,-6.391,-6.3906
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GB_ind_entropy_pct_job_zone","statistic",5.65022775978475,5.65,5.65,5.6502
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half | GB_interact_ind_entropy_pct_job_zone","statistic",1.93680381942923,1.94,1.937,1.9368
"co_group_model_coefficients.csv","z_pct_job_zone | GB_interact_ind_entropy_pct_job_zone","statistic",3.08954159102432,3.09,3.09,3.0895
"co_group_model_coefficients.csv","z_pct_black_rac | GB_interact_ind_entropy_pct_job_zone","statistic",-16.9996351880771,-17,-17,-16.9996
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GB_interact_ind_entropy_pct_job_zone","statistic",-0.0857953277373565,-0.09,-0.086,-0.0858
"co_group_model_coefficients.csv","z_log_worker_density_rac | GB_interact_ind_entropy_pct_job_zone","statistic",2.08546574515117,2.09,2.085,2.0855
"co_group_model_coefficients.csv","z_income_percapita_k | GB_interact_ind_entropy_pct_job_zone","statistic",-5.8644407780584,-5.86,-5.864,-5.8644
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GB_interact_ind_entropy_pct_job_zone","statistic",5.50233810411851,5.5,5.502,5.5023
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half:z_pct_job_zone | GB_interact_ind_entropy_pct_job_zone","statistic",-1.75495327221745,-1.75,-1.755,-1.755
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half | GC_zb_earn_low","statistic",0.347495913996594,0.35,0.347,0.3475
"co_group_model_coefficients.csv","z_pct_reslow_of_res | GC_zb_earn_low","statistic",4.33545462264645,4.34,4.335,4.3355
"co_group_model_coefficients.csv","z_pct_black_rac | GC_zb_earn_low","statistic",0.104321170217004,0.1,0.104,0.1043
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GC_zb_earn_low","statistic",0.362550251682844,0.36,0.363,0.3626
"co_group_model_coefficients.csv","z_log_worker_density_rac | GC_zb_earn_low","statistic",-4.94925260721618,-4.95,-4.949,-4.9493
"co_group_model_coefficients.csv","z_income_percapita_k | GC_zb_earn_low","statistic",0.345159945076174,0.35,0.345,0.3452
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GC_zb_earn_low","statistic",-1.01599366186072,-1.02,-1.016,-1.016
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half:z_pct_reslow_of_res | GC_zb_earn_low","statistic",4.55880072176205,4.56,4.559,4.5588
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half | GC_zb_earn_mid","statistic",0.0279550004686882,0.03,0.028,0.028
"co_group_model_coefficients.csv","z_pct_reslow_of_res | GC_zb_earn_mid","statistic",2.41353280142959,2.41,2.414,2.4135
"co_group_model_coefficients.csv","z_pct_black_rac | GC_zb_earn_mid","statistic",-1.46840245490813,-1.47,-1.468,-1.4684
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GC_zb_earn_mid","statistic",0.435840286837893,0.44,0.436,0.4358
"co_group_model_coefficients.csv","z_log_worker_density_rac | GC_zb_earn_mid","statistic",-4.89030722072576,-4.89,-4.89,-4.8903
"co_group_model_coefficients.csv","z_income_percapita_k | GC_zb_earn_mid","statistic",-0.52577459017315,-0.53,-0.526,-0.5258
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GC_zb_earn_mid","statistic",-0.31735379385124,-0.32,-0.317,-0.3174
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half:z_pct_reslow_of_res | GC_zb_earn_mid","statistic",3.88673960023561,3.89,3.887,3.8867
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half | GC_zb_earn_high","statistic",-0.329597669323862,-0.33,-0.33,-0.3296
"co_group_model_coefficients.csv","z_pct_reslow_of_res | GC_zb_earn_high","statistic",4.5760320409361,4.58,4.576,4.576
"co_group_model_coefficients.csv","z_pct_black_rac | GC_zb_earn_high","statistic",-1.17706121286755,-1.18,-1.177,-1.1771
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GC_zb_earn_high","statistic",1.19711943191071,1.2,1.197,1.1971
"co_group_model_coefficients.csv","z_log_worker_density_rac | GC_zb_earn_high","statistic",-5.50559600422839,-5.51,-5.506,-5.5056
"co_group_model_coefficients.csv","z_income_percapita_k | GC_zb_earn_high","statistic",-3.18858449028278,-3.19,-3.189,-3.1886
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GC_zb_earn_high","statistic",1.65003294557071,1.65,1.65,1.65
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half:z_pct_reslow_of_res | GC_zb_earn_high","statistic",5.45740359412559,5.46,5.457,5.4574
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half | GC_zb_ind_goods","statistic",0.245130413215287,0.25,0.245,0.2451
"co_group_model_coefficients.csv","z_pct_reslow_of_res | GC_zb_ind_goods","statistic",1.98355910466036,1.98,1.984,1.9836
"co_group_model_coefficients.csv","z_pct_black_rac | GC_zb_ind_goods","statistic",-1.89808032565074,-1.9,-1.898,-1.8981
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GC_zb_ind_goods","statistic",0.240823208590722,0.24,0.241,0.2408
"co_group_model_coefficients.csv","z_log_worker_density_rac | GC_zb_ind_goods","statistic",-4.59048923791458,-4.59,-4.59,-4.5905
"co_group_model_coefficients.csv","z_income_percapita_k | GC_zb_ind_goods","statistic",-0.180810954693589,-0.18,-0.181,-0.1808
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GC_zb_ind_goods","statistic",-0.858480747878811,-0.86,-0.858,-0.8585
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half:z_pct_reslow_of_res | GC_zb_ind_goods","statistic",3.70920719596681,3.71,3.709,3.7092
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half | GC_zb_ind_tradetrans","statistic",1.31225453100246,1.31,1.312,1.3123
"co_group_model_coefficients.csv","z_pct_reslow_of_res | GC_zb_ind_tradetrans","statistic",0.73254089980604,0.73,0.733,0.7325
"co_group_model_coefficients.csv","z_pct_black_rac | GC_zb_ind_tradetrans","statistic",2.41217619526402,2.41,2.412,2.4122
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GC_zb_ind_tradetrans","statistic",0.110669327855724,0.11,0.111,0.1107
"co_group_model_coefficients.csv","z_log_worker_density_rac | GC_zb_ind_tradetrans","statistic",-5.9579437278248,-5.96,-5.958,-5.9579
"co_group_model_coefficients.csv","z_income_percapita_k | GC_zb_ind_tradetrans","statistic",-0.771483820241983,-0.77,-0.771,-0.7715
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GC_zb_ind_tradetrans","statistic",0.545981524466429,0.55,0.546,0.546
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half:z_pct_reslow_of_res | GC_zb_ind_tradetrans","statistic",1.77049079619427,1.77,1.77,1.7705
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half | GC_zb_ind_services","statistic",-0.540324467653646,-0.54,-0.54,-0.5403
"co_group_model_coefficients.csv","z_pct_reslow_of_res | GC_zb_ind_services","statistic",4.21472053829916,4.21,4.215,4.2147
"co_group_model_coefficients.csv","z_pct_black_rac | GC_zb_ind_services","statistic",-1.77779481191367,-1.78,-1.778,-1.7778
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GC_zb_ind_services","statistic",0.986719786359749,0.99,0.987,0.9867
"co_group_model_coefficients.csv","z_log_worker_density_rac | GC_zb_ind_services","statistic",-4.62682473988186,-4.63,-4.627,-4.6268
"co_group_model_coefficients.csv","z_income_percapita_k | GC_zb_ind_services","statistic",-1.6043672960397,-1.6,-1.604,-1.6044
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GC_zb_ind_services","statistic",0.618471851291643,0.62,0.618,0.6185
"co_group_model_coefficients.csv","z_d_whiteblack_rac_half:z_pct_reslow_of_res | GC_zb_ind_services","statistic",5.36182821102029,5.36,5.362,5.3618
"co_group_model_coefficients.csv","z_pct_reslow_of_res | GA_dist_earn_pct_reslow_of_res","p.value",0.241938316829735,0.24,0.242,0.2419
"co_group_model_coefficients.csv","z_pct_black_rac | GA_dist_earn_pct_reslow_of_res","p.value",0.0033033677430281,0,0.003,0.0033
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_dist_earn_pct_reslow_of_res","p.value",0.0145584456328497,0.01,0.015,0.0146
"co_group_model_coefficients.csv","z_log_worker_density_rac | GA_dist_earn_pct_reslow_of_res","p.value",0.00156453529773134,0,0.002,0.0016
"co_group_model_coefficients.csv","z_income_percapita_k | GA_dist_earn_pct_reslow_of_res","p.value",0.061529637015151,0.06,0.062,0.0615
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_dist_earn_pct_reslow_of_res","p.value",0.0518585451814959,0.05,0.052,0.0519
"co_group_model_coefficients.csv","z_pct_reslow_of_res | GA_nodens_dist_earn_pct_reslow_of_res","p.value",0.11371287846251,0.11,0.114,0.1137
"co_group_model_coefficients.csv","z_pct_black_rac | GA_nodens_dist_earn_pct_reslow_of_res","p.value",0.0654971466436552,0.07,0.065,0.0655
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_nodens_dist_earn_pct_reslow_of_res","p.value",0.00042146945712986,0,0,4e-04
"co_group_model_coefficients.csv","z_income_percapita_k | GA_nodens_dist_earn_pct_reslow_of_res","p.value",0.0297451596580502,0.03,0.03,0.0297
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_nodens_dist_earn_pct_reslow_of_res","p.value",0.0314011848577375,0.03,0.031,0.0314
"co_group_model_coefficients.csv","z_pct_adu_res | GA_dist_earn_pct_adu_res","p.value",0.440566466202852,0.44,0.441,0.4406
"co_group_model_coefficients.csv","z_pct_black_rac | GA_dist_earn_pct_adu_res","p.value",0.00540875404556052,0.01,0.005,0.0054
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_dist_earn_pct_adu_res","p.value",0.00977388958931124,0.01,0.01,0.0098
"co_group_model_coefficients.csv","z_log_worker_density_rac | GA_dist_earn_pct_adu_res","p.value",0.00100518494541875,0,0.001,0.001
"co_group_model_coefficients.csv","z_income_percapita_k | GA_dist_earn_pct_adu_res","p.value",0.0678773444797487,0.07,0.068,0.0679
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_dist_earn_pct_adu_res","p.value",0.0569561095880488,0.06,0.057,0.057
"co_group_model_coefficients.csv","z_pct_adu_res | GA_nodens_dist_earn_pct_adu_res","p.value",0.151137524903375,0.15,0.151,0.1511
"co_group_model_coefficients.csv","z_pct_black_rac | GA_nodens_dist_earn_pct_adu_res","p.value",0.0130452804987278,0.01,0.013,0.013
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_nodens_dist_earn_pct_adu_res","p.value",0.00014085280138155,0,0,1e-04
"co_group_model_coefficients.csv","z_income_percapita_k | GA_nodens_dist_earn_pct_adu_res","p.value",0.0379496271985049,0.04,0.038,0.0379
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_nodens_dist_earn_pct_adu_res","p.value",0.0381833119251591,0.04,0.038,0.0382
"co_group_model_coefficients.csv","z_zoning_entropy | GA_dist_earn_zoning_entropy","p.value",0.014362165345075,0.01,0.014,0.0144
"co_group_model_coefficients.csv","z_pct_black_rac | GA_dist_earn_zoning_entropy","p.value",0.00180639038643784,0,0.002,0.0018
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_dist_earn_zoning_entropy","p.value",0.0114756057208081,0.01,0.011,0.0115
"co_group_model_coefficients.csv","z_log_worker_density_rac | GA_dist_earn_zoning_entropy","p.value",0.00031661605431025,0,0,3e-04
"co_group_model_coefficients.csv","z_income_percapita_k | GA_dist_earn_zoning_entropy","p.value",0.0991166082598352,0.1,0.099,0.0991
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_dist_earn_zoning_entropy","p.value",0.0582193622946027,0.06,0.058,0.0582
"co_group_model_coefficients.csv","z_zoning_entropy | GA_nodens_dist_earn_zoning_entropy","p.value",0.059881773958239,0.06,0.06,0.0599
"co_group_model_coefficients.csv","z_pct_black_rac | GA_nodens_dist_earn_zoning_entropy","p.value",0.00458914963578756,0,0.005,0.0046
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_nodens_dist_earn_zoning_entropy","p.value",0.00019759207945661,0,0,2e-04
"co_group_model_coefficients.csv","z_income_percapita_k | GA_nodens_dist_earn_zoning_entropy","p.value",0.0454932725665133,0.05,0.045,0.0455
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_nodens_dist_earn_zoning_entropy","p.value",0.0366853948030757,0.04,0.037,0.0367
"co_group_model_coefficients.csv","z_pct_job_zone | GA_dist_earn_pct_job_zone","p.value",0.075653065527369,0.08,0.076,0.0757
"co_group_model_coefficients.csv","z_pct_black_rac | GA_dist_earn_pct_job_zone","p.value",0.00665939462927554,0.01,0.007,0.0067
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_dist_earn_pct_job_zone","p.value",0.0184864469967929,0.02,0.018,0.0185
"co_group_model_coefficients.csv","z_log_worker_density_rac | GA_dist_earn_pct_job_zone","p.value",0.00065414277282272,0,0.001,7e-04
"co_group_model_coefficients.csv","z_income_percapita_k | GA_dist_earn_pct_job_zone","p.value",0.0894868068205601,0.09,0.089,0.0895
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_dist_earn_pct_job_zone","p.value",0.0748069710516454,0.07,0.075,0.0748
"co_group_model_coefficients.csv","z_pct_job_zone | GA_nodens_dist_earn_pct_job_zone","p.value",0.0757709451987401,0.08,0.076,0.0758
"co_group_model_coefficients.csv","z_pct_black_rac | GA_nodens_dist_earn_pct_job_zone","p.value",0.0316339229436524,0.03,0.032,0.0316
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_nodens_dist_earn_pct_job_zone","p.value",0.00029077981895777,0,0,3e-04
"co_group_model_coefficients.csv","z_income_percapita_k | GA_nodens_dist_earn_pct_job_zone","p.value",0.0421898536778126,0.04,0.042,0.0422
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_nodens_dist_earn_pct_job_zone","p.value",0.0465620081235391,0.05,0.047,0.0466
"co_group_model_coefficients.csv","z_pct_reslow_of_res | GA_wexp_earn_pct_reslow_of_res","p.value",0.316961001177655,0.32,0.317,0.317
"co_group_model_coefficients.csv","z_pct_black_rac | GA_wexp_earn_pct_reslow_of_res","p.value",0.113471391737732,0.11,0.113,0.1135
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_wexp_earn_pct_reslow_of_res","p.value",0.979466770369935,0.98,0.979,0.9795
"co_group_model_coefficients.csv","z_log_worker_density_rac | GA_wexp_earn_pct_reslow_of_res","p.value",1.36395384987922e-05,0,0,0
"co_group_model_coefficients.csv","z_income_percapita_k | GA_wexp_earn_pct_reslow_of_res","p.value",0.0860568984660177,0.09,0.086,0.0861
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_wexp_earn_pct_reslow_of_res","p.value",0.0563631559239435,0.06,0.056,0.0564
"co_group_model_coefficients.csv","z_pct_reslow_of_res | GA_nodens_wexp_earn_pct_reslow_of_res","p.value",0.0067495053606451,0.01,0.007,0.0067
"co_group_model_coefficients.csv","z_pct_black_rac | GA_nodens_wexp_earn_pct_reslow_of_res","p.value",0.0732972372016028,0.07,0.073,0.0733
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_nodens_wexp_earn_pct_reslow_of_res","p.value",0.30601741223771,0.31,0.306,0.306
"co_group_model_coefficients.csv","z_income_percapita_k | GA_nodens_wexp_earn_pct_reslow_of_res","p.value",0.0433528880231173,0.04,0.043,0.0434
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_nodens_wexp_earn_pct_reslow_of_res","p.value",0.0383421727545541,0.04,0.038,0.0383
"co_group_model_coefficients.csv","z_pct_adu_res | GA_wexp_earn_pct_adu_res","p.value",0.0184731638473738,0.02,0.018,0.0185
"co_group_model_coefficients.csv","z_pct_black_rac | GA_wexp_earn_pct_adu_res","p.value",0.456736163934126,0.46,0.457,0.4567
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_wexp_earn_pct_adu_res","p.value",0.893811469517414,0.89,0.894,0.8938
"co_group_model_coefficients.csv","z_log_worker_density_rac | GA_wexp_earn_pct_adu_res","p.value",4.63256831904096e-06,0,0,0
"co_group_model_coefficients.csv","z_income_percapita_k | GA_wexp_earn_pct_adu_res","p.value",0.0775696050101079,0.08,0.078,0.0776
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_wexp_earn_pct_adu_res","p.value",0.0527343469420862,0.05,0.053,0.0527
"co_group_model_coefficients.csv","z_pct_adu_res | GA_nodens_wexp_earn_pct_adu_res","p.value",0.0940251745449532,0.09,0.094,0.094
"co_group_model_coefficients.csv","z_pct_black_rac | GA_nodens_wexp_earn_pct_adu_res","p.value",0.618872251182594,0.62,0.619,0.6189
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_nodens_wexp_earn_pct_adu_res","p.value",0.222390451413583,0.22,0.222,0.2224
"co_group_model_coefficients.csv","z_income_percapita_k | GA_nodens_wexp_earn_pct_adu_res","p.value",0.0416755152340241,0.04,0.042,0.0417
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_nodens_wexp_earn_pct_adu_res","p.value",0.0382806940753386,0.04,0.038,0.0383
"co_group_model_coefficients.csv","z_zoning_entropy | GA_wexp_earn_zoning_entropy","p.value",0.00010296550228027,0,0,1e-04
"co_group_model_coefficients.csv","z_pct_black_rac | GA_wexp_earn_zoning_entropy","p.value",0.362921593069844,0.36,0.363,0.3629
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_wexp_earn_zoning_entropy","p.value",0.993883331320814,0.99,0.994,0.9939
"co_group_model_coefficients.csv","z_log_worker_density_rac | GA_wexp_earn_zoning_entropy","p.value",2.64774357175506e-06,0,0,0
"co_group_model_coefficients.csv","z_income_percapita_k | GA_wexp_earn_zoning_entropy","p.value",0.117581412990387,0.12,0.118,0.1176
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_wexp_earn_zoning_entropy","p.value",0.0651676381033771,0.07,0.065,0.0652
"co_group_model_coefficients.csv","z_zoning_entropy | GA_nodens_wexp_earn_zoning_entropy","p.value",0.043789536298687,0.04,0.044,0.0438
"co_group_model_coefficients.csv","z_pct_black_rac | GA_nodens_wexp_earn_zoning_entropy","p.value",0.591771896167326,0.59,0.592,0.5918
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_nodens_wexp_earn_zoning_entropy","p.value",0.260748990134589,0.26,0.261,0.2607
"co_group_model_coefficients.csv","z_income_percapita_k | GA_nodens_wexp_earn_zoning_entropy","p.value",0.0567298066531345,0.06,0.057,0.0567
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_nodens_wexp_earn_zoning_entropy","p.value",0.0445225612515362,0.04,0.045,0.0445
"co_group_model_coefficients.csv","z_pct_job_zone | GA_wexp_earn_pct_job_zone","p.value",0.00286367888682636,0,0.003,0.0029
"co_group_model_coefficients.csv","z_pct_black_rac | GA_wexp_earn_pct_job_zone","p.value",0.0683767293432499,0.07,0.068,0.0684
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_wexp_earn_pct_job_zone","p.value",0.967201179362947,0.97,0.967,0.9672
"co_group_model_coefficients.csv","z_log_worker_density_rac | GA_wexp_earn_pct_job_zone","p.value",5.06739854885665e-06,0,0,0
"co_group_model_coefficients.csv","z_income_percapita_k | GA_wexp_earn_pct_job_zone","p.value",0.0972532193541071,0.1,0.097,0.0973
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_wexp_earn_pct_job_zone","p.value",0.0661348367679214,0.07,0.066,0.0661
"co_group_model_coefficients.csv","z_pct_job_zone | GA_nodens_wexp_earn_pct_job_zone","p.value",0.0243818527815997,0.02,0.024,0.0244
"co_group_model_coefficients.csv","z_pct_black_rac | GA_nodens_wexp_earn_pct_job_zone","p.value",0.209114316298826,0.21,0.209,0.2091
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_nodens_wexp_earn_pct_job_zone","p.value",0.271065519818413,0.27,0.271,0.2711
"co_group_model_coefficients.csv","z_income_percapita_k | GA_nodens_wexp_earn_pct_job_zone","p.value",0.0472460352658676,0.05,0.047,0.0472
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_nodens_wexp_earn_pct_job_zone","p.value",0.0439156602864192,0.04,0.044,0.0439
"co_group_model_coefficients.csv","z_pct_reslow_of_res | GA_dest_earn_pct_reslow_of_res","p.value",7.91915073028485e-05,0,0,1e-04
"co_group_model_coefficients.csv","z_pct_black_rac | GA_dest_earn_pct_reslow_of_res","p.value",1.70005973878899e-08,0,0,0
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_dest_earn_pct_reslow_of_res","p.value",0.00467291902981734,0,0.005,0.0047
"co_group_model_coefficients.csv","z_log_worker_density_rac | GA_dest_earn_pct_reslow_of_res","p.value",0.761025972017376,0.76,0.761,0.761
"co_group_model_coefficients.csv","z_income_percapita_k | GA_dest_earn_pct_reslow_of_res","p.value",0.0419344937346309,0.04,0.042,0.0419
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_dest_earn_pct_reslow_of_res","p.value",0.394153975362296,0.39,0.394,0.3942
"co_group_model_coefficients.csv","z_pct_reslow_of_res | GA_nodens_dest_earn_pct_reslow_of_res","p.value",3.47228471666682e-05,0,0,0
"co_group_model_coefficients.csv","z_pct_black_rac | GA_nodens_dest_earn_pct_reslow_of_res","p.value",2.55650448641382e-08,0,0,0
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_nodens_dest_earn_pct_reslow_of_res","p.value",0.00143011828652385,0,0.001,0.0014
"co_group_model_coefficients.csv","z_income_percapita_k | GA_nodens_dest_earn_pct_reslow_of_res","p.value",0.0578186747646145,0.06,0.058,0.0578
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_nodens_dest_earn_pct_reslow_of_res","p.value",0.419203667987937,0.42,0.419,0.4192
"co_group_model_coefficients.csv","z_pct_adu_res | GA_dest_earn_pct_adu_res","p.value",0.951474304140772,0.95,0.951,0.9515
"co_group_model_coefficients.csv","z_pct_black_rac | GA_dest_earn_pct_adu_res","p.value",1.70954382284238e-10,0,0,0
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_dest_earn_pct_adu_res","p.value",0.00147297514385929,0,0.001,0.0015
"co_group_model_coefficients.csv","z_log_worker_density_rac | GA_dest_earn_pct_adu_res","p.value",0.21137112723065,0.21,0.211,0.2114
"co_group_model_coefficients.csv","z_income_percapita_k | GA_dest_earn_pct_adu_res","p.value",0.0636690208094191,0.06,0.064,0.0637
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_dest_earn_pct_adu_res","p.value",0.403598574656504,0.4,0.404,0.4036
"co_group_model_coefficients.csv","z_pct_adu_res | GA_nodens_dest_earn_pct_adu_res","p.value",0.983551811245105,0.98,0.984,0.9836
"co_group_model_coefficients.csv","z_pct_black_rac | GA_nodens_dest_earn_pct_adu_res","p.value",1.0667342001332e-10,0,0,0
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_nodens_dest_earn_pct_adu_res","p.value",0.00048525663579889,0,0,5e-04
"co_group_model_coefficients.csv","z_income_percapita_k | GA_nodens_dest_earn_pct_adu_res","p.value",0.0989859614617964,0.1,0.099,0.099
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_nodens_dest_earn_pct_adu_res","p.value",0.457881301916452,0.46,0.458,0.4579
"co_group_model_coefficients.csv","z_zoning_entropy | GA_dest_earn_zoning_entropy","p.value",0.475847338573978,0.48,0.476,0.4758
"co_group_model_coefficients.csv","z_pct_black_rac | GA_dest_earn_zoning_entropy","p.value",5.96864701104286e-10,0,0,0
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_dest_earn_zoning_entropy","p.value",0.00574693466313349,0.01,0.006,0.0057
"co_group_model_coefficients.csv","z_log_worker_density_rac | GA_dest_earn_zoning_entropy","p.value",0.202676332586304,0.2,0.203,0.2027
"co_group_model_coefficients.csv","z_income_percapita_k | GA_dest_earn_zoning_entropy","p.value",0.0337531137094018,0.03,0.034,0.0338
"co_group_model_coefficients.csv","z_income_percapita_k_sq | GA_dest_earn_zoning_entropy","p.value",0.368233072396469,0.37,0.368,0.3682
"co_group_model_coefficients.csv","z_zoning_entropy | GA_nodens_dest_earn_zoning_entropy","p.value",0.471587661295916,0.47,0.472,0.4716
"co_group_model_coefficients.csv","z_pct_black_rac | GA_nodens_dest_earn_zoning_entropy","p.value",4.72315524206247e-10,0,0,0
"co_group_model_coefficients.csv","z_pct_lowincome_rac | GA_nodens_dest_earn_zoning_entropy","p.value",0.00254011919014396,0,0.003,0.0025
"co_group_model_coefficients.csv","z_income_percapita_k | GA_nodens_dest_earn_zoning_entropy","p.value",0.0559864622213406,0.06,0.056,0.056
